,Review,Calification
2314,"Buen profesor, explica muy bien los temas, Los talleres son largos pero uno aprende bastante. Si se hacen correctamente los talleres, los parciales se dejan sobre 4.: -Buenas explicaciones
-Se deja hablar (No es grosero)",4.5
2315,"El profe es una madre. Quien lo tenga de profesor tiene la certeza de aprender y pasar. Deja trabajos, de ahí salen los parciales ",5.0
2316,"Excelente profesor, explica muy bien, puede ser un poco escuelero en cuanto que deja talleres supremamente largos, pero sirven a la hora de realizar los parciales.",4.5
2317,"El profesor únicamente califica los informes completos y los parciales; mientras que el cuaderno de laboratorio y los informes parciales los califica el monitor. El profesor no califica muy duro y los parciales son relativamente fáciles. Sin embargo, las guías que él deja son muy largas, pues las modifica para agregar más puntos, de modo que se requiere más tiempo para hacer los preinformes.: No califica duro
Regala puntos por realizar la calificación docente
: Deja guías muy extensas que no aportan nada al trabajo en el laboratorio
Siempre llega tarde
A veces puede llegar a ser irrespetuoso al preguntarle algo",4.0
2318,"Este profesor es excelente, muy buena persona y muy atento a los estudiantes. Es comprensivo y sabe explicar muy bien.: -Muy atento, siempre atiende a los estudiantes si lo necesitan
- Deja trabajos que son excelentes para preparar los parciales
- Pone ejemplos asociados a biología para que la gente los relacione
- Es comprensivo y se deja hablar: -De vez en cuando suele usar un lenguaje técnico que si uno no sabe nada, se confunde.
- Demora una eternidad para calificar notas",5.0
2319,"El profesor explica bien los temas, deja talleres que permiten praticar y los parciales son acorde con los temas vistos en clase. Es  amable y  paciente aunque un poco impuntual. : Justo
Paciente
Claro 
: impuntual
",5.0
2320,"El profesor no me gustó para nada. Me pareció que su aporte a la materia se basó en dejarnos unos informes y preinformes absurdamente largos, en los que en realidad importaba la cantidad de hojas que escribieras más que el contenido. Las dudas que teníamos nos las resolvía mejor el monitor de la materia que el mismo profesor, y creo que no era cons...Leer más...: Trabajos larguísimos",1.9
2321,"Buen profesor, enseña muy bien, sus clases aveces suelen ser algo aburridas pero explica muy bien , sus parciales son algo complejos pero nada del otro mundo. ",4.5
2322,"Es muy buena docente y excelente ser humano.
Se interesa mucho porque el estudiante entienda los temas vistos en clase. 
Sabe mucho de cosas de laboratorio, es muy amable y dispuesta a las preguntas que el estudiante tiene. Explica muy bien los conceptos básicos necesarios previos a la practica.
Sus parciales no son difíciles, y con esfuerzo se dejan altos y en general la materia.  : Deja muchos trabajos y tareas y todos sus informes y trabajos son a mano, no permite nada a computador excepto unas cosas muy puntuales.
Una materia que demanda demasiado tiempo.",4.5
2323,"buen docente, en realidad se asegura de que entiendas antes de realizar el laboratorio y siempre esta dispuesta a resolver dudas. muy buena persona y docente en general.
: 
: explica muy bien
: 
: demanda demasiado tiempo, todo es a mano y todas las semanas exige presentar informe sin contar que los preinformes son exageradamente largos. demanda muchísimo tiempo.",4.0
2324,"muy buena profesor, me parece que se esmera porque sus estudiantes aprendan y su forma de calificar es bastante buena: los parciales no son nada complicados, ademas que tiene buena actitud para enseñar",5.0
2325,"¡La profe es genial! Ella explica súper bien todos los temas de la materia, y vale aclarar que en verdad dicta los temas que se propone en un principio. Es divertida, hace relación de los temas con la vida cotidiana o la industria, los parciales son muy razonables y los trabajos que deja, que no son muchos, no son muy largos (excepto el último) y a...Leer más...: Explcia muy bien
Parciales Razonables
Justa al calificar
La más buena gente",5.0
2326,"La profe es muy buena, realiza ejercicios muy difíciles para entrenarnos para el parcial, tiene culturas generales o ""chismes de química"", es graciosa y sabe mucho : Es muy amable y quiere que sus estudiantes aprendan y pasen la metería : Es muy puntual ",4.5
2327,"La profe es muy buena gente, explica bien, el trabajo en el laboratorio es muy ameno, los parciales son coherentes con las practicas que se realizan : Buena gente
Comprensiva",5.0
2328,"Es una excelente profesora, maneja muy bien sus clases no es sobrada ni mucho menos, al contrario apoya mucho a sus estudiantes y es muy buena persona: Parciales Justos, fáciles que se pueden dejar muy altos
Excelente profesora: Es un poco distraída y a veces se puede confundir en clase",5.0
2329,"Es una muy buena profesora, se esfuerza por que todos aprendan, hace que todos los temas parezcan fáciles, deja talleres, textos guía y en cuanto a su metodología no existe queja alguna. Hace que el interés por la carrera sea muy amplio. Muy recomendada.: Su metodología, su actitud, la información adicional que aporta. Los parciales son de acuerdo a lo que enseña y a lo que deja por hacer en casa.",5.0
2330,"Es una excelente profesora. Los quices son un regalo y los parciales son relativamente fáciles, ya que son ejercicios muy similares a los que se hacen en clase y en clase se hacen un montón.: Quices regalados
Parciales sencillos
Muchos ejercicios
Madre calificando
Clase agradable: Se distrae fácilmente
",5.0
2331,": Es una profesora que se dedica bastante a sus estudiantes, quiere que ellos aprendan trayendo a clase bastantes diapositivas y experimentos. : A veces deja muchas tareas que pueden ser tediosas y así mismo los parciales pueden ser un poco difíciles aunque deja sacar cuaderno por lo que es muy escuelera.",3.5
2332,"Es súper buena, lo único que tienes que hacer son los talleres, e investigar un poquito más a fondo los temas, ella a veces pone tareas, como investigar algo, o resolver algún ejercicio, son super fáciles hazlas, si haces esto pasas con 5, ella deja sacar el cuaderno en los parciales si tienes los talleres completos (los talleres generalmente son s...Leer más...: -Los talleres que deja son clave en los parciales.
-Los parciales son super fáciles (si haces los talleres).
-La profesora explica super bien (siempre y cuando resuelvas los talleres de cada módulo antes de iniciar la clase del módulo).: No tengo ninguno, solo es que tienes que dedicar un poquito a la materia, pero realmente no es mucho.",5.0
2333,"Martha Nancy es de las mejores profesoras que he tenido. Explica muy bien los temas, y busca que las clases sean dinámicas. Es muy amable y responde todas las preguntas. Los parciales son lo que enseña en clase, si se tienen busnos apuntes, son logrables.: Explica muy bien.",5.0
2334,"Es una muy buena profesora, la profe Martha Nancy es muy respetuosa y muy buena persona. Es imparcial pero requiere de mucho trabajo. Si haces las guías que deja pasas con buena nota. 
",5.0
2335,"La profesora Martha es de lo mejor, es muy amable con sus estudiantes y se aprende bastante con ella. Para laboratorio presenta una dificultad en la explicación de lo que se hace experimentalmente y califica un poco duro los informes, aunque da una oportunidad de entrega luego de una revisión para algunos laboratorios",4.0
2336,"Es muy flexible en cuanto a las notas, aunque es demasiado fastidiosa. Molesta por muchas pendejadas. No explica bien y da la impresión que no tiene dominio del tema. El monitor era lo mejor de la clase, él parecía el profesor. Nunca se sabía que tocaba hacer. : Es fácil.
Se deja alta.: Fastidiosa.
Gritona.",3.5
2337,"Su carácter es muy llevadero, no es temperamental, es más bien calmada, sabe del tema y está dispuesta a ayudar a los estudiantes en las prácticas. Sin embargo, es necesario llevar las prácticas preparadas, pues siempre se hace la retroalimentación, no tiene nota de cuaderno, pero deja usarlo en el parcial. : Es buena gente, sabe del tema y es flexible con las entregas. : A veces no envía el protocolo que se va a seguir, o lo cambia al inicio de la clase. ",4.3
2338,"Si está pensando en inscribir una materia con esta persona le recomiendo de todo corazón que cuide su salud mental y su paz y lo haga en otro semestre. Realmente es la experiencia más terrible que he tenido en la universidad, es una persona intratable y un docente nefasto.
Que esta persona siga dando clases es simplemente una grosería. (Le pongo 1....Leer más...: Ninguno, absolutamente nada.: Todo",1.5
2339,"Profesor muy vago, siempre llega tarde a clase, extiende los parciales, no explica bien, habla mucho de la vida y la medicina. Al final inventa las notas.",2.4
2340,"En las clases explica toda la demostración de la formula lo cual confunde muchísimo, para al final preguntar en el parcial algo  más simple, pero al dar todo el tema de esa manera lo más fácil se vuelve muy confuso.: Es un amor de ser humano, en cuanto a su forma de ser es muy tierna y amable.: Al saber tanto del tema termina confundiendo a los estudiantes al dedicar la clase a la demostración de la formula. ",4.0
2341,"Es un profesor muy bueno, enseña bien, y se sale con muy buenas bases del curso. Aunque todos los informes son a mano y con dibujos (coloreados) lo cual puede ser bastante escuelero, hay que entender que cada profesor tiene su método. Así que ignorando un poco esa panorámica, me quedo con que aprendí mucho y la dejé alta.",4.2
2342,"Un profesor bastante mediocre. Era la primera vez en muchos años que dictaba la materia y decepcionó bastante. Se fija mucho en la teoría y es perezoso a la hora de resolver ejercicios, dice que estos no son importantes o ""ustedes ya saben eso"". Es contradictorio ya que aunque se fija mucho en la teoría, la mayoría de las preguntas en los parciales...Leer más...: - Sube nota para ayudar
- Deja talleres y ejercicios adicionales para subir nota o estudiar
- Elimina peor exámen para ayudar a los estudiantes 
- Exámenes manejables si se entrena correctamente con los talleres : - Perezoso en clase, no le gusta resolver el mismo los ejercicios
- Se demora con las notas
- Se enreda en ciertos temas 
",2.5
2343,"Buen docente, pero le duele poner un 5. puede que te esfuerces mucho pero no lo hará asi no tengas nada mál, es buena gente y resuelve tus dudas. Aveces la clase depende d e su humor, las charlas son largas pero ayudan bastante a entender. : Buena persona: Aveces parece que no se fija muy bien en los trabajos, es algo perezoso.",3.5
2344,"El peor profesor que he tenido en cuatro años de carrera. 
Dice que hay temas que no aparecen en el parcial y resulta que todos los temas que pone en el parcial es basandose en ese tema.
Tiene la idea de que entre más pierdan, mejor. 
De 34 personas que iniciamos en el laboratorio, solo quedaron 2. Los demás cancelaron por su metodología, sus expli...Leer más...",1.5
2345,"Es buena gente, pero pesimo transmitiendo conocimiento, es muy mal docente, para principios de química en primer semestre hubo una mortandad gigante por que el no es bueno explicando, da unos ejemplos super culos, y en los parciales da a la yugular. se enoja mucho si hablan en clase o por celular, al punto de confrontar y sacar del salon a quien lo...Leer más...: Es buena gente: No explica bien
Es arrogante
No da ejemplos buenos
Su clase es poco dinamica y aburrida",1.8
2346,"Es una excelente persona, en cuanto a calificar no es facil ni es dificil, se expone mucho, deja varios trabajos es muy amable y se puede pasar alta si se trabaja duro, no le regala nada a nadie, se podria decir que es un profesor estandar, ni bueno ni malo, ni duro ni facil, estandar.: Varios trabajos didacticos
Da oportunidad de mejorar la nota",3.8
2347,"Es siempre difíci, no lo recomiendo por que toca esforzarse resto para sacar un 3 es re exigente y con cosas absurdas en ese semestre, todos cancelan una vez solo quedaron como 3 entonces les toco cancelar el curso y  poner a los que quedaron con otros profesores, auque si es buena persona ",4.0
2348,"Explica más o menos el laboratorio en la primera hora y después se la pasa viendo el celular todo el tiempo. Para el proyecto no ayuda en nada: -El monitor se encarga de las notas
-Los quizes son de la práctica de ese día
-El parcial final no es tan dificil: El profesor no explica los que ya se vio y a veces es super grosero si no le agradas.
",1.5
2349,"El profesor no explica bien, se la pasa leyendo diapositivas y deja talleres para estudiar. Los parciales son difíciles si no estudia bastante por su cuenta; algunos quizes sin difíciles y hace uno cada semana por lo menos.: - No explica nada y exige bastante.
- Tiene a ser egocéntrico
",1.6
2350,"Según lo que he oido ha mejorado en la materia, a mi parecer no fue dificil pasar con el, eso sí a la hora de explicar no se le entendía mucho pero yo contaba con la ventaja de que veía principios de quimica con un buen profesor y no llegaba perdida al laboratorio, no es tan duro calificando, es justo.",3.9
2351,"Es malo transmitiendo el conocimiento, los ejercicios que deja en los quites son muy difíciles co parados con los que hace de ejemplo o deja en los talleres, es muy buena gente y muy paciente, pero en general no es buen profesor",3.3
2352,"No es el mejor pedagogo, las clases son con diapositivas (hasta los ejercicios), monótonas y aburridas, los quices son mucho más difíciles que los ejemplos/ejercicios en clase y al final terminan bajando la definitiva. Hace dos parciales de selección múltiple (los más fáciles) y dos de desarrollo (los peores), al final da la posibilidad de subir la nota pero es tortura corrida.: - Posibilidad de subir la nota: - Clases aburridas
- Quices difíciles
- Poco dinamismo
- Mal pedagogo",3.0
2353,este profesor Fabián Alfonso parada Hay que tenerle mucho cuidado es una persona muy peligrosa es una persona que se auto robó una balanza en el año 2007 y se la cobro a los alumnos so pena de no dejarlos pasar y todos los demás profesores le colaboraron en aquella época es un profesor que si en el curso hay una alumna bonita automáticamente el cur...Leer más...,1.5
2354,": Deja seminarios que ayudan a subir nota: Sus explicaciones no son claras, los parciales son tendenciosos y confunden al estudiante",1.5
2355,"Estricto para calificar y para trabajar en el laboratorio, pero siempre resuelve dudas, hace la clase amena y se nota que conoce, un buen profesor",4.0
2356,"De los mejores profesores para esta materia, enseña bien, hace muchos ejercicios en clase para practicar y así los pone parecidos en el parcial, sus parciales no son largos y trabajables por no decir que fáciles. Se le nota la dedicación a la hora de enseñar y todo su conocimiento lo expresa en clase. Da bonos para los parciales los cuales ayudan m...Leer más...: Parciales trabajables (casi fáciles)
Muy puntual
Entregaba los parciales calificados muy rápido y además era justo para calificar.: A veces iba rápido en temas",5.0
2357,"Ali es una persona bastante estudiada, se nota la pasión y el conocimiento que tiene de todos los temas de la materia. Cuenta con diapositivas para todos los temas, que son sintéticas y de mucha ayuda para estudiar. Su clase es bastante entretenida, sin embargo va bastante rápido con los temas, así que si no comprendes algo asegúrate de preguntar y...Leer más...: Aprendes demasiado en su clase, más que con otros profesores.
Es el mejor para esta materia.
Su clase es divertida.
Deja bastante material de estudio.
Hay nota fácil realizando los talleres y las tareas.: A veces suele ir muy rápido en los temas.
Es necesario dedicarle bastante tiempo a esta materia, especialmente estudiando para parciales y quizzes.",4.6
2358,"Muy buen profesor, tiene un gran dominio de la química y su didáctica de enseñanza realmente hace que uno aprenda. Responde cualquier duda.: Manda los temas al correo
Es amable con los estudiantes: A veces va un poco rápido con temas algo complicados",4.8
2359,"Es de los mejores profesores que he tenido, se aprende bastante, los parciales son trabajables y los quices también.
Si le trabaja la puede dejar alta: Muy amable
Explica bien
Parciales trabajables : Hay que hacer un proyecto en la materia con él ",5.0
2360,"Muy buen profesor, se le nota una amplia experiencia tanto en conocimientos como en la docencia, sus clases son interesantes, se preocupa por que los estudiantes aprendan y realmente se aprende en su clase.: Parciales pasables (casi fáciles)
Deja talleres que son fáciles y suben nota
Si ve muy colgado al curso intenta ayudarlo",5.0
2361,"Uno de los mejores profesores que he tenido realmente, enseña súper claro, y resuelve todas las dudas que tengas, con el aprendes y la puedes dejar alta. Además hace la clase súper amena",5.0
2362,"Uno de los mejores profesores que he tenido en la carrera.
Explica muy bien, es super organizado con la clase y además crea un ambiente agradable.
Sabe muchisimo de quimica, por lo que contagia ese amor por la materia, hace muchos ejercicios en clase, por lo que uno puede desarrollar el taller facilmente, y el parcial es muy parecido al taller (tal...Leer más...: Ordenado y rápido con notas
Explica muy bien
Hace muchos ejercicios en clase
Sus parciales son fáciles si hizo el taller",5.0
2363,"Es el mejor profesor que he tenido en la u. Sabe demasiado, explica bien los temas, hace talleres  para reforzar los temas y siempre esta atento a posibles dudas, ademas de que tiene mucho carisma y la clase no se torna aburrida. : Se aprende mucho, los parciales son muy trabajables y  ademas hay oporunidades extra en talleres y quizes. : Puede llegar a ir un poco rápido. ",5.0
2364,"es un profesor excelente, realiza la metodología de tal forma que el estudiante relacione el tema con el contexto de su carrera. Da muchas oportunidades con talleres, quizes y trabajos extras que la verdad valen al pena de hacer: avanza rapido en el tema y no posee un buen manejo del tablero",4.5
2365,"Sabe mucho, tiene gran carisma. Explica muy rápido los temas pero es muy atento y aplicado con el horario de atención y deja los demás claros.: Sabe mucho
Explica muy bien: Es muy rápido",4.8
2366,"Buen profesor. Explica con claridad. Optimiza muy bien el tiempo. Aveces te ataca pero porque sabe que puedes dar más.: Califica bien.
",4.5
2367,"Bueno. Sobre Ariel qué se puede decir... Este profesor tiene muchísimos mitos, además que la materia se suele subestimar cuando realmente es sumamente compleja y si uno se descuida puede perderla fácilmente. Sin importar el profesor ni nada.

1) El profesor es fácil: Sí y no, la materia es sumamente complicada, el profesor NO es fácil, la gente mal...Leer más...: -Se puede dejar en 5.0
- Da bonos de calificación (muy buenos bonos)
- Le resuelve todas las dudas.: -Pésimo con el orden
-No tiene ningún libro guía del cuál basarse.
- Los talleres No tienen solucionario.
-Se debe estudiar mucho para pasar.
",5.0
2368,"Excelente profesor, muy buena manera de explicar mecanismos de las reacciones, lo hace de manera sencilla, concreta, y corta, atiende dudas de muy buena manera, tiene dinámicas chéveres dentro de la clase para estar siempre atento, envía ejercicios, da puntos por pasar, mejor dicho, es un amor... Solo toma notas de los cuatro parciales que hace per...Leer más...: - Buena explicación
- Parciales coherentes
- Hace contar chistes en la clase
- Da oportunidad de tener un lindo 5: - Puede ser un poco desordenado en el tablero
- Al final ya no da nombres de las reacciones",5.0
2369,"Es un profesor con gran amplitud de conocimiento, gran manejo del tema. Esta generalmente dispuesto a responder cualquier inquietud que se tenga tenga. Las temáticas preparadas por el para el curso no me parecen las adecuadas. Al final de curso considero que no se adquieren buenas bases respecto a esta materia que son de suma importancia para un correcto aprendizaje de esta rama.: Ninguno: Enfoca mucho un curso básico de principios de química a su rama con la que tiene afinidad que es la fisicoquimica.
No se ven algunas temáticas básicas de química que son importantes y que se deben brindar en este curso, para así poder afrontar con buenas bases cursos mas avanzados.",3.0
2370,": Explica muy bien y tiene gran conocimiento en la materia 
Los parciales suelen salir de los talleres o son ejercicios muy similares
Deja trabajos que ayudan a subir la materia
Califica suave los seminarios: La clase con el no es amena, mucha gente tiende a dormirse
Habla muy pasito por lo cual hacerse adelante es necesario para poder entender ",4.0
2371,"Excelente docente, sabe muchísimo de fisicoquimica. Tiene una alta capacidad para explicar temas complejos como lo son los de fisicoquimica de una manera atendible. Deja talleres para preparar los parciales los cuales son muy buenos. Sus clases, para mi en lo personal me parecen muy entretenidas. Uno de los mejores profes de la Universidad que he tenido.",5.0
2372,"Es muy buen profesor, sabe bastante, deja talleres que son trabajables, responde dudas, no puedes llegar tarde, y no es raro ver que no tenga carisma. : Gran dominio del tema y respuestas a dudas: Las clases no son amenas ",4.0
2373,"Excelente profesor, tiene un dominio incomparable de los temas de la asignatura, ademas de que es muy buena gente en cuanto a notas. Es excelente en la realizacion de los talleres ya que se esfuerza para que no queden dudas, ademas de que los parciales son casi que una copia de esos talleres.",4.4
2374,"Buen profesor, sabe mucho, tiene bastante experiencia.: Se hace entender en clase.: Algo escuelero.",4.0
2375,"Sabe mucho de su tema, y sabe como explicarlo para que los estudiantes entiendan, sus parciales no son difíciles, pero son cascareros y baja bastante por los errores, aún cuando son pequeños, pero aún así se pueden dejar altos. De lejos el mejor profesor para ver la materia. : Se le entiende, parciales pasables. : Es un poco escuelero con la puntualidad y la atención en clase. ",4.0
2376,"Excelente profesor y muy exigente. Es necesario que para realizar las prácticas, se tenga pleno conocimiento de lo que se va a hacer, porque además de la práctica, él hace quiz a primera hora sobre la práctica, y también pregunta en el tablero. Explica antes de la práctica, pero después del quiz y está muy pendiente de lo que hacen los estudiantes....Leer más...",5.0
2377,"Buen profesor, pero todo el tiempo anda corriendo con temas, por la mecanica que maneja. Suele amedrentar a los estudiantes con el ""tablero"".: Buena persona: Duro al calificar y asusta con el tablero.",4.0
2378,"Es un muy buen profesor , en general se esfuerza mucho porque entiendas lo que se explica y a la vez es ordenado con los temas. Los parciales la mitad serán del taller que deje el cual es la recopilación de parciales pasados.: Deja un taller guía y siempre envía las diapositivas de las clases para que la clase tenga una buena estructura y orden.: A veces es exigente en su forma de calificar en cuanto a mecanismos, teniendo en cuenta que organica 2 es un tanto densa a la cantidad de tema que abarca ",3.9
2379,"Es excelente profesor, apasionado por enseñar y preocupado por sus estudiantes. Deja taller algo largos pero si se hacen completos a consciencia el parcial va ser muy trabajable. Siempre contesta las preguntas que se tengan.",5.0
2380,"Es un excelente profesor, uno de los mejores profesores con lo que he tomado clase. 
Tiene un manejo excelente de la química orgánica, ya que explica muy bien los temas vistos en clase, facilitando a la estudiante la comprensión de los temas vistos.
También brinda muchas herramientas y esta dispuesto ante cualquier inquietud que el estudiante tenga...Leer más...: Le encantan los mecanismos de las reacciones vistas en clase, lo cual es importante ya que permite al estudiante comprender como ocurren las reacciones en un nivel detalle minucioso.
Es un persona muy puntual, imparcial y justa.",4.9
2381,"Es una buena maestra, explica muy bien. Es un poco dura al calificar y deja muuucho trabajo. Maneja un libro guia bastante complicado, pero en cosecuencia se aprende muchisimo.: Es buena persona, no es cascarrabias: Mucha tarea y dura al calificar",4.6
2382,"Es una excelente docente, explica muy bien: Deja muchos trabajos y talleres",4.4
2383,"Excelente docente, pero suele enredarse a veces en temas que realmente no interfieren en la formación profesional. Se le nota mucho el gusto por lo que hace, aprecia a sus estudiantes.",4.0
2384,"Muy mal profesor, explica los temas con dos ejemplos y ya, habla mucho de temas que no son de clases, es un poco irrespetuoso y es muy estricto con la nota",2.7
2385,"Las clases son interesantes aunque es muy fácil perder el hilo de la clase, explica muy rápido y con pocos ejemplos lo cual es poco favorable. En los parciales califica demasiado duro y es muy dificil sacar una nota mayor a 4.5, además deja de a 4-5 lecturas las cuales hay que memorizar por completo. Deja talleres los cuales no califica pero pues a...Leer más...: Se aprende mucho.
Relaciona los temas con la vida laboral y cotidiana.
Resuelve dudas si las hay.: Parciales difíciles.
Exige memorizar lecturas.
Casi no da ayudas como talleres o trabajos.",3.5
2386,"Bueno dominio del tema. Explica muchas cosas y soluciona las dudas que uno tenga. No obstante los parciales son extensos y califica duro.
En muchos casos toca memorizar datos  (de lecturas que deja y de la clase )que a la larga no son tan importantes para la carrera.: Buen dominio de temas y atento a la solución de dudas.: Parciales extensos y califica duro.",3.0
2387,"No lo recomendaría, es cierto que se aprende con él, pero a la hora de evaluar, califica lo que quiere, de manera subjetiva, explica los ejercicios del libro y cuando se ve alcanzado en tema, solo pone las respuesta y ya, comenta sus experiencias y vivencias con las temáticas que enseña, esto hasta cierto punto es bueno, pero luego uno se da cuenta...Leer más...: Dominio del tema: Parciales con ejercicios muy atipicos
Califica a su criterio
4 parciales  ",1.5
2388,"Clases aburridas, solo habla y habla, es muy facil perder el hilo de la clase. Ademas no tiene material de apoyo en clase como diapositivas, por ello aveces se dificulta la comprension. Muy exigente en los parciales, todo tiene que estar casi perfecto. Pone lecturas que hay que aprenderse DE MEMORIA ",2.0
2389,El profesor enseña bastantes temas que tienen que ver con la vida laboral y son bastante interesantes y en la clase siempre dice los errores que la gente puede cometer en los parciales para que estén atentos: Siempre está dispuesto a responder preguntas: Coloca muchas lecturas que toca aprenderse de memoria para el parcial y califica sin piedad esos parciales,4.0
2390,"Es un excelente profesor. Las clases son difíciles, es mucho tema, pero él las hace muy ámenas, sus divagaciones son geniales, relacionan completamente los temas de la clase con la vida. Su exigencia es altísima, aunque los parciales son fáciles siempre y cuando se preste total atención. Le gusta que la gente pregunte y se haga participe de la clase. : Es muy amable. 
Aclara dudas. 
Se le nota que ama su profesión. 
Es muy puntual.: Es muy exigente.",5.0
2391,"Yo tenía la clase después de almuerzo, el profesor es increíblemente aburrido en clase, pero si tu pones atención y entiendes los temas vas a pasar los parciales fácilmente, si no puedes estudiar por tu cuenta, para leer todas las lecturas que pone y poner atención a una clase muy aburrida no metas con el.: Los parciales no son complicados si sabes los temas, algunas preguntas tienen su trampa.: Si eres estudiante de ingeniería, mecatrónica, mecánica o civil va a odiar estar con tu grupo. 
La única manera de que te suba la nota por un reclamo es que sea muy evidente que fue culpa de él.",4.0
2392,"No es un mal profesor pero tampoco es muy bueno, es un profesor vieja escuela que trata de hacer entender los temas basándose en su experiencia y con ejemplos de la vida cotidiana pero al final de cuentas se ciñe a explicar los temas tal y como están en los libros. Sus parciales son en un 90% solo cálculos matemáticos, pasables si uno sabe exactame...Leer más...: Cuando explica es muy concreto: Los parciales son de mucha memoria, no tanto de comprension.
",3.0
2393,"Es un muy buen profesor. Su clase llega a ser monótona, pero lo que la salva es que el profe explica muy bien los temas y siempre los relaciona con cosas de la vida cotidiana o laboral, es más, a veces sale con cosas relacionadas que le han pasado a él. Hay que leer mucho, porque él pone lecturas y de todas las que pone en el corte, siempre sale un...Leer más...: Explica bien
Dispuesto a responder dudas",4.5
2394,"Es muy amable, explica bien y le gusta ayudar a los que no saben, sus parciales son trabajables, siempre y cuando uno estudie,.",5.0
2395,"Es bastante exigente y no es muy paciente resolviendo dudas ya que espera que usted lo sepa todo a la hora de entrar en el laboratorio. Los informes son extremandamente largos (15 a 20 páginas en word) que toca pasar a mano y califica duro en los informes. Sin embargo, es muy conocedora del tema y está dispuesta a decirle que tuvo mal en cada uno de sus informes. : - Puntual con las notas 
- Conocedora del tema 
: - Muy exigente en parciales, informes, y quizzes
- Poco paciente a la hora de resolver dudas
",3.5
2396,"Es uno de los mejores profesores con los que cuenta la universidad, sí es exigente, toca estudiar bastante pero vale realmente la pena, él lleva material para mostrar en clase, los modelos atómicos sirven muchisimo y en cada clase hace alguna referencia de la vida diaria que ignoras. Muchas personas se quejan por su forma de ser pero en lo personal...Leer más...",5.0
2397,"Como docente lo unico que tiene es dominio en el tema, que es algo que no se le puede criticar, sin embargo, es montador, abusivo con sus estudiantes, es un profesor que inspira miedo para muchos y sin embargo es el mejor que hay para organica I. Hay gente que lo quiere por que si es muy bueno enseñando hasta que se empieza burlar de sus estudiante...Leer más...: Es muy bueno explicando
Tiene gran conocimiento: Muy montador, pesima persona",2.0
2398,"Fierro es definitivamente la persona ideal para ver química orgánica. Habla con mucho amor y pasión del tema y cuenta historias que lo ayudarán a ver la importancia de lo que usted está viendo y por qué el enseña de la manera en la que enseña. Eso si, requiere mucho esfuerzo de parte del estudiante si quiere sacar 5.0. Deja tareas todas las clases ...Leer más...: - Excelente profesor
- Muy buen manejo del tema
- Deja talleres para estudiar para los parciales 
- Imparcial
- Cumplido con las notas; rara vez se equivoca calificando
- Paciente: - Ninguno. ",5.0
2399,"Es excelente profesor, sin embargo al ser una asignatura disciplinar y de profundización esta requiere más independencia de parte del estudiante: Puntual
Imparcial
Entrega las notas a tiempo: Se requiere que el estudiante sea independiente particularmente en los seminarios del curso. Se puede aprender mucho, pero si se profundiza",4.5
2400,"Yo vi Quimica Orgánica I con el, es un excelente docente se caracteriza por explicar claramente los temas de la asignatura, es imparcial y puntual con las calificaciones. A mucha gente no le gusta porque es exigente, pero si uno estudia los resultados se ven: Excelente explicando
Imparcial
Entrega notas rápido
Muy puntual: Es exigente, pero se pueden obtener calificaciones altas con el, solo es necesario esfuerzo de parte del estudiante",5.0
2401,"Es un profesor excelente, con un buen manejo del tema, y una gran capacidad de relacionarlo con ejemplos cotidianos para hacer que se entiendan más fácil los temas. Sus parciales no son difíciles, y valora mucho el trabajo personal, y el esfuerzo. : Muy buena persona, amable y atento, resuelve todas las dudas. ",4.5
2402,"
Es un excelente profesor. Cada clase lleva algunas referencias de trabajos de investigación acorde a la clase. Motiva a sus estudiantes a hacer preguntas lo que vuelve bastante dinámica la clase. 
Se deja hablar, es respetuoso y apasionado por su trabajo. 
Enlaza los temas de la clase con lo que pasa en la actualidad y como desde los puntos teóricos se puede analizar algo del común.: Enlaza los temas de la clase con lo que pasa en la actualidad y como desde los puntos teóricos se puede analizar algo del común.",5.0
2403,"Es un muy buen profesor y una muy buena persona. Hace las clases de tal manera que uno  las pueda entender y es divertido, los ejemplos que hace sacan muchas sonrisas.
Ademas no se centra en que una haga muchos ejercicios, sino que comprenda cómo funciona la materia.: Explica bien y pasar no es muy difíciles.
Los parciales no son tan difíciles",5.0
2404,"Es un excelente profesor, muy dedicado y apasionado con su trabajo. Responder las preguntas amablemente y explica los temas con analogías comprensibles.: Da muchos ejemplos para explicar los temas.
Es divertido.: A veces pena demasiado una pregunta.
",4.8
2405,"Explica bien los temas, y está dispuesto a responder dudas y preguntas, deja muchas tareas y trabajos que en lo personal, ayudan mucho a entender y repasar, y también con la nota, sus parciales son justos con lo que explica. Hay que tener cuidado, porque es escuelero y si se le sale el mal genio, puede afectar al curso entero el resto del semestre.: Explica bien, buen manejo del tema, atiende dudas, parciales justos.: A veces es un poco irritable.",4.0
2406,"Es muy buen profesor, explica muy bien y se le entiende todo, está dispuesto a resolver cualquier inquietud de buena manera, es buena gente ",4.7
2407,"Muy buen profesor, resuelve siempre las dudas, las clases son demasiado amenas con él, las explicaciones que da son excelentes, se aprende demasiado con él. Es justo calificando pero los parciales son un poco difíciles aun estudiando: *Muy buenas explicaciones y muy amenas
*Se aprende mucho
: *Parciales un poco difíciles 
*Molesta muchísimo por la hora de llegada, la asistencia y las tablas de clase",4.5
